acc	genome_len	SERC_517_3	SERC_517_4	SERC_517_5	SERC_517_6	SERC_517_7	SERC_517_8	SERC_517_9	SERC_517_10	SERC_517_11	SERC_517_12	SERC_517_13	SERC_Zymo_Pos_Control	Exp Mean
NC_016143.1	3196	0.098560712	0.10450562	0.05976224	0.06508136	0.111389236	0.074155203	0.04443056	0.08166459	0.073216542	0.095431811	0.11983731	0.01345431	0.084366835
NC_018090.1	2741	0.060561851	0.06676392	0.02845681	0.05435974	0.059467372	0.04815765	0.01970084	0.0481576	0.024443611	0.07770881	0.04852242	0.00693178	0.048754602
NC_020881.1	3230	0.10526315	0.0907121	0.034984545	0.07461303	0.074303368	0.060681118	0.02972135	0.0603715	0.03715166	0.0365325	0.073065048	0.0120743	0.061581761
NC_026767.1	5047	0.150386362	0.158509528	0.054685983	0.123637767	0.126015451	0.106796066	0.078462513	0.122250866	0.051713864	0.108381256	0.130770701	0.007925496	0.110146396
NC_028363.1	7656	0.198928807	0.177769037	0.096656226	0.202063767	0.19670839	0.173981182	0.068051169	0.168756562	0.092345912	0.145114965	0.142110832	0.026776376	0.151135168
NC_028364.1	7810	0.212163833	0.200512233	0.108322608	0.187452354	0.184379049	0.20025606	0.098335415	0.193854238	0.109731132	0.146606937	0.200895969	0.0286812	0.167500893
NC_028365.1	6929	0.191802748	0.171164706	0.07302642	0.133063971	0.125992178	0.162649342	0.104921445	0.1378265	0.050656686	0.124115989	0.164381561	0.02208112	0.130872868
NC_032149.2	1811	0.132523402	0.166758112	0.07509662	0.129762555	0.11209272	0.143567095	0.03533958	0.123136343	0.0557703	0.1137493	0.081722821	0.025952434	0.106319895
NC_016141.1	8372	0.097945567	0.090300992	0.036192052	0.103917857	0.072145243	0.080864748	0.025203016	0.060081226	0.031294796	0.079789732	0.07345911	0.00692786	0.068290394
NC_001885.3	8088	0.10410482	0.0718349	0.05180518	0.08531162	0.06973296	0.07257668	0.02856088	0.0686202	0.02930268	0.0974283	0.07171112	0.00234916	0.068271758
NC_032150.2	1890	0.180422801	0.09682541	0.04126981	0.085185123	0.08677251	0.0952381	0.0566137	0.075132301	0.0724868	0.1687828	0.106878311	0.021164	0.096873424
NC_001501.1	8332	0.067810898	0.060729769	0.01620262	0.049807977	0.0417667	0.039486309	0.02784441	0.048247697	0.0259241	0.051968286	0.039366342	0.01380219	0.042650464
NC_005041.2	5335	0.206748206	0.161387133	0.0584817	0.133270518	0.167572687	0.11902528	0.061668271	0.11452678	0.079287783	0.119962582	0.153889503	0.01105904	0.125074586
NC_024711.1	97065	0.327017888	0.276535925	0.149621327	0.278483244	0.292340528	0.259310376	0.141894543	0.252500656	0.155452559	0.264730244	0.287466652	0.031185283	0.244123086
NC_009424.5	5779	0.105035454	0.096556517	0.060910173	0.122685529	0.107111973	0.105035448	0.045163509	0.110053637	0.062640573	0.098113891	0.101055513	0.01557364	0.092214747
NC_011515.1	4193	0.09229671	0.079179545	0.03267352	0.06367756	0.048891032	0.06844741	0.0381588	0.046267598	0.037920373	0.08490339	0.06797041	0.004769853	0.060035123
NC_024808.1	4236	0.092067948	0.109773365	0.036827192	0.069169052	0.06444758	0.0642115	0.03305004	0.07837581	0.046270112	0.069877232	0.03234184	0	0.063310152
NC_026811.2	12917	0.115351873	0.080591406	0.036308694	0.088875124	0.06626928	0.083068795	0.03615389	0.064643483	0.030424997	0.090965344	0.088642907	0.010451345	0.07102689
NC_014743.1	5086	0.188360212	0.161816779	0.093000441	0.202910106	0.19229298	0.17813602	0.084152584	0.137632758	0.079237126	0.173613712	0.186000982	0.015729454	0.152468518
NC_028466.3	8543	0.326348938	0.217019715	0.150883847	0.270865048	0.230832608	0.214444924	0.101369485	0.214561663	0.12150294	0.228022895	0.233407892	0.02856139	0.209932723
NC_028471.1	2497	0.195434093	0.179816171	0.114937931	0.128954733	0.232679131	0.164597441	0.08730474	0.16419712	0.069683601	0.177412992	0.183419671	0.032438921	0.15440342
NC_028472.1	2922	0.255304836	0.177617804	0.11293632	0.196440504	0.21286741	0.164613221	0.121492155	0.163244365	0.14031488	0.233744332	0.244010503	0.006844631	0.183871485
NC_028473.1	2733	0.203805312	0.21770989	0.110867156	0.201975332	0.175265248	0.199780706	0.08635197	0.164654128	0.096597077	0.189169368	0.220636923	0.023417496	0.169710283
NC_028474.1	2768	0.2283237	0.21134436	0.11488447	0.183164777	0.166185086	0.217846764	0.136921894	0.19075121	0.120303439	0.205925212	0.202672942	0.045158957	0.179847623
NC_028475.1	2617	0.11960256	0.11425295	0.037829657	0.111960388	0.096293501	0.092090167	0.04814675	0.16660298	0.052350017	0.14978985	0.151700184	0.021780624	0.103692637
NC_029048.2	131704	0.384589916	0.328077045	0.194017923	0.341675301	0.341136401	0.322905789	0.189409224	0.303369391	0.213402902	0.315844428	0.349526174	0.040666972	0.298541318
NC_029098.1	133531	0.12193423	0.097887352	0.047734228	0.094045638	0.085186199	0.08512637	0.042387199	0.075855063	0.040709619	0.08867606	0.087657559	0.009353627	0.07883632
NC_010429.1	6867	0.239842204	0.18712686	0.11649913	0.17562221	0.143730958	0.120576714	0.0594146	0.11824669	0.065239604	0.167612818	0.115042982	0.018203014	0.137177706
NC_035475.1	2585	0.153965234	0.12301737	0.0394584	0.150097061	0.094003887	0.07117984	0.053771734	0.11411994	0.075048337	0.112185752	0.12495158	0	0.101072649
NC_031757.1	4564	0.19850978	0.162576728	0.11678357	0.190403156	0.168272932	0.148553944	0.08479405	0.121384766	0.114154152	0.16936896	0.135407542	0.012927248	0.146382689
NC_031670.1	5050	0.125346529	0.0853465	0.05465346	0.09267326	0.099603969	0.06019806	0.03544552	0.087920849	0.04217824	0.073069259	0.09504943	0.00752476	0.077407734
NC_031751.1	4662	0.135349613	0.10167311	0.03410551	0.08151	0.085585612	0.081939102	0.04225651	0.09051911	0.05405401	0.11046761	0.1244101	0.0040755	0.085624572
NC_032458.1	9591	0.209258703	0.147638419	0.089146109	0.169951281	0.137420567	0.156500788	0.074966061	0.129183597	0.061307504	0.139401555	0.166406089	0.030236663	0.134652788
NC_032479.1	8497	0.120983831	0.077556818	0.054136737	0.079086757	0.096622381	0.071672366	0.047663838	0.080381289	0.048840749	0.065905576	0.086501113	0	0.075395587
NC_032412.1	9570	0.239393594	0.186833892	0.095924743	0.16760707	0.179310337	0.164472259	0.101985363	0.162800515	0.076280012	0.201044924	0.204493469	0.018599789	0.161831471
NC_029570.1	6981	0.205701454	0.184501252	0.07577712	0.182495108	0.182925126	0.191089894	0.1111589	0.161724704	0.095258614	0.180060042	0.200973594	0.014611086	0.161060528
NC_029549.1	2211	0.174581662	0.2021712	0.076888244	0.205336708	0.1492538	0.190411954	0.0542741	0.162822644	0.075079124	0.188602488	0.227951284	0.00904568	0.155215746
NC_029550.1	1441	0.317140986	0.297710066	0.093684923	0.296322267	0.275503001	0.266481852	0.176266599	0.175572624	0.198472883	0.287994488	0.203331091	0.0131853	0.235316435
NC_029551.1	1682	0.22592142	0.2235434	0.12841861	0.29548134	0.20749123	0.2508918	0.12128416	0.18965507	0.1319857	0.18311528	0.19441109	0.09750295	0.195654464
NC_029552.1	1715	0.31078707	0.19125385	0.083965	0.20000022	0.23965052	0.22798827	0.128863	0.26064124	0.08221574	0.20874664	0.22798866	0.0116618	0.196554565
NC_029553.1	1752	0.222603154	0.187785402	0.098744306	0.18664407	0.213470598	0.182648396	0.116438296	0.140981676	0.16267076	0.225456368	0.313926722	0.045661976	0.186488159
NC_029554.1	1434	0.24407245	0.21129725	0.0690377	0.15760125	0.19944225	0.175732	0.10390525	0.2147836	0.1408648	0.18689015	0.1032079	0.0474199	0.164257691
NC_029555.1	1339	0.28379361	0.147124676	0.10306198	0.23973158	0.209858076	0.12322629	0.12621362	0.141150092	0.1269605	0.215086288	0.240477662	0.029126226	0.177880398
NC_003158.1	16341	0.259041212	0.22012132	0.13658893	0.173306481	0.189522905	0.178752723	0.102013364	0.169389903	0.072088626	0.20586253	0.195336903	0.021234936	0.172911354
NC_036390.1	12426	0.112827863	0.074521127	0.031305313	0.068807309	0.079027882	0.04973445	0.028247219	0.06100108	0.033317272	0.061886403	0.086512106	0.009979065	0.062471639
NC_011023.1	52892	0.229316051	0.177380045	0.093322232	0.126465341	0.149531057	0.118259843	0.067080085	0.116255764	0.062674958	0.155751308	0.134424827	0.019284587	0.130041956
NC_004102.1	9646	0.137051707	0.106365307	0.07713043	0.06572672	0.099004763	0.085527704	0.045511098	0.067489147	0.055981796	0.087704726	0.096102037	0.013995447	0.083963221
NC_020876.1	53028	0.151391739	0.11756055	0.057535655	0.080089752	0.096232175	0.075997552	0.038507922	0.081051487	0.037791346	0.105623466	0.079354342	0.019857436	0.083739635
NC_013694.1	51376	0.129321134	0.097360688	0.041381162	0.069040058	0.072095943	0.063298134	0.032213469	0.058568136	0.027756136	0.081030019	0.066606963	0.015298976	0.067151986
NC_021307.1	49894	0.219525471	0.173146926	0.090531917	0.115865627	0.12582674	0.122339363	0.06335435	0.123942749	0.047721121	0.149937682	0.133783609	0.016474926	0.124179596
NC_021535.1	50679	0.179166858	0.128692316	0.066240444	0.098502332	0.104875816	0.082006301	0.045324459	0.094930815	0.042226604	0.125574756	0.097496009	0.018390271	0.096821519
NC_022058.1	52519	0.223861749	0.178583411	0.085169113	0.129210354	0.144538146	0.113235248	0.060321032	0.124221728	0.057541042	0.160589472	0.131742783	0.017117617	0.128092189
NC_022086.1	50690	0.130163819	0.097277545	0.042710638	0.070151885	0.075064085	0.066561445	0.032057593	0.073584572	0.02296307	0.090037486	0.07431445	0.011619662	0.070444235
NC_022965.1	52873	0.111039692	0.073515824	0.032663137	0.055983223	0.069657481	0.048190962	0.019783298	0.056909945	0.023168704	0.067576994	0.052540992	0.012917755	0.055548205
NC_022973.1	50755	0.120953602	0.097744111	0.042320932	0.065431992	0.070357637	0.069392182	0.026499844	0.059146853	0.021318114	0.076918552	0.059915262	0.013259772	0.064545371
NC_022977.1	52344	0.114645414	0.076321983	0.0418195	0.054065443	0.065012218	0.053931658	0.020823814	0.059643888	0.022829707	0.066922689	0.062012804	0.013124716	0.058002647
NC_022984.1	51319	0.125703902	0.084179381	0.043648589	0.06178996	0.074923487	0.062510988	0.032112821	0.062238115	0.026364479	0.081139568	0.068804949	0.012685355	0.065765113
NC_022985.1	52122	0.120716799	0.079333066	0.03862096	0.059801983	0.070814637	0.058938632	0.031100062	0.054276534	0.022620039	0.072291978	0.064042091	0.013583501	0.061141525
NC_023553.1	53159	0.217874231	0.164544446	0.092966409	0.125886522	0.126093385	0.118305401	0.056622561	0.12338457	0.052973152	0.141255426	0.122594433	0.0152373	0.122045503
NC_023562.1	51236	0.122921368	0.078245756	0.044734214	0.058942892	0.069482358	0.058103637	0.025938811	0.060562893	0.020161617	0.080665883	0.06083614	0.013369505	0.061872324
NC_023564.1	52974	0.226450381	0.180012795	0.093781804	0.131120831	0.148771013	0.133423916	0.067146173	0.135443847	0.06165286	0.160833568	0.138728393	0.015932354	0.134305962
NC_023565.1	51250	0.131882926	0.101268317	0.046556114	0.071199966	0.076370646	0.066946292	0.031082911	0.076507292	0.0262634	0.087492705	0.065756076	0.015414634	0.071029695
NC_023577.1	51797	0.146552823	0.1153735	0.054597787	0.084676711	0.094136759	0.079058608	0.039983026	0.072262858	0.033418923	0.100797362	0.089754273	0.01440238	0.082782966
NC_023597.1	53124	0.151305824	0.11324452	0.059765808	0.075540281	0.086326351	0.069855387	0.042749007	0.084274439	0.025713406	0.10031246	0.082881616	0.017732099	0.0810881
NC_023606.1	52963	0.192644142	0.129939757	0.063062854	0.092876098	0.119555156	0.097369859	0.041916066	0.099201261	0.045862219	0.119687377	0.107660053	0.016993007	0.100888622
NC_023607.1	53396	0.24737826	0.201869326	0.116637958	0.144037054	0.171998418	0.145141978	0.079968558	0.142651112	0.068450854	0.181829624	0.155292936	0.024065486	0.150477825
NC_023609.1	46739	0.274931059	0.211237152	0.116048673	0.155608391	0.185477146	0.159566826	0.075483031	0.163674697	0.068550852	0.188964687	0.17174051	0.017672598	0.161025729
NC_024141.1	51378	0.12384678	0.096344779	0.037642579	0.059616951	0.068356075	0.054692625	0.026042221	0.05977269	0.026781871	0.074195246	0.057690032	0.011541908	0.062271077
NC_024148.1	50101	0.292089895	0.220115741	0.120037433	0.1831098	0.183229308	0.171014945	0.087742784	0.161913142	0.06660548	0.201992375	0.175265779	0.014051618	0.169374244
NC_025444.1	53332	0.190111521	0.154335067	0.076464392	0.119252994	0.129153293	0.108471461	0.056870133	0.106596451	0.049501269	0.142766117	0.117246681	0.017737951	0.113706307
NC_026591.1	44716	0.213502693	0.162917065	0.088536621	0.122998495	0.141560052	0.123579891	0.058055249	0.118100883	0.052196099	0.152048388	0.11425437	0.015788529	0.12252271
NC_028662.1	50418	0.243047714	0.194890664	0.099666781	0.154865486	0.169344405	0.144789519	0.077908708	0.149728187	0.074060808	0.167281301	0.154964375	0.017573094	0.148231632
NC_028687.1	51637	0.141100393	0.101768057	0.052869081	0.074268422	0.078703179	0.072758002	0.032418623	0.072893426	0.026511998	0.091968946	0.075217294	0.014621302	0.074588856
NC_028744.1	53141	0.176643233	0.138744081	0.067857193	0.108842573	0.106433771	0.087371333	0.043996211	0.097627058	0.037805096	0.125082239	0.110404363	0.018573222	0.100073377
NC_028757.1	50768	0.14769151	0.099984172	0.053045278	0.070438056	0.080109496	0.072013844	0.039572173	0.070497167	0.036322126	0.097561387	0.071777492	0.017412547	0.076273882
NC_028794.1	52647	0.186411076	0.145972319	0.067297271	0.100917497	0.113757668	0.098182274	0.042908378	0.098429127	0.041350859	0.135563291	0.103956608	0.020001137	0.103158761
NC_028798.1	50882	0.141209125	0.096124377	0.055009595	0.070948433	0.08718213	0.064738034	0.033115796	0.065465213	0.030718164	0.090778688	0.072992462	0.018827884	0.073480183
NC_028849.1	53387	0.253132696	0.194166701	0.11053254	0.142375479	0.152696407	0.143930173	0.069117904	0.143630398	0.066327005	0.17507976	0.153108398	0.014497912	0.145827042
NC_028852.1	53042	0.191188156	0.143376868	0.072112621	0.101692984	0.116888509	0.10144791	0.053542435	0.098280642	0.04905548	0.135873467	0.118245878	0.019135792	0.107427723
NC_028860.1	52392	0.2043439	0.163402591	0.084593078	0.11791879	0.129466368	0.109024212	0.053825007	0.109692326	0.047946238	0.14372421	0.115303886	0.010383272	0.1162946
NC_028877.1	52967	0.224290982	0.170465027	0.086959787	0.127928783	0.132082201	0.133177281	0.056733468	0.117809129	0.057771855	0.165404985	0.129665565	0.021277408	0.127480824
NC_028897.1	49421	0.167519975	0.135853106	0.06400114	0.098864865	0.095526229	0.093421848	0.040407969	0.083001142	0.04297769	0.112239725	0.089637978	0.010886063	0.09304106
NC_028912.1	49717	0.12951299	0.098396933	0.049379483	0.065892974	0.078685326	0.064203344	0.029527079	0.068608314	0.0267715	0.088339968	0.064263705	0.012349896	0.06941651
NC_028914.1	52927	0.279157957	0.22079443	0.126702799	0.170120663	0.179322918	0.154023382	0.088423771	0.155912652	0.077767508	0.204016704	0.177546795	0.020027578	0.166708143
NC_028932.1	52088	0.227038865	0.189813448	0.104688205	0.137862882	0.142969485	0.126804683	0.066406921	0.123156966	0.059437868	0.164740276	0.140166663	0.019889418	0.134826024
NC_028965.1	53219	0.182472855	0.131701063	0.06610421	0.097784666	0.097032953	0.095172713	0.046092601	0.089028274	0.042090192	0.1253124	0.116011216	0.015013451	0.098982104
NC_029077.1	52155	0.150723799	0.121848312	0.060799522	0.083999659	0.097996405	0.080529182	0.043159809	0.078592633	0.037120116	0.115846977	0.086262166	0.018847664	0.086988962
NC_030694.1	52684	0.134481067	0.084105227	0.046389808	0.063283016	0.072412867	0.055538702	0.039613526	0.065048245	0.02921195	0.08533898	0.073115211	0.011407641	0.068048964
NC_030695.1	52689	0.129002309	0.089107744	0.035889874	0.070318234	0.071077481	0.069426232	0.026836749	0.056710162	0.024995712	0.081174487	0.066408505	0.012659193	0.065540681
NC_030698.1	52924	0.13177387	0.089278922	0.047955532	0.06815432	0.078527696	0.059651557	0.03057217	0.06892902	0.024752511	0.082665677	0.063411676	0.013113144	0.06778845
NC_031031.1	52738	0.13193526	0.103492752	0.053320158	0.073647061	0.07872878	0.078482388	0.032765711	0.07048055	0.031097107	0.089764525	0.069684102	0.012533658	0.073945308
NC_031060.1	52726	0.131604917	0.103174912	0.047945963	0.065773973	0.077229415	0.057941084	0.036604339	0.06414288	0.03239389	0.089083217	0.076565665	0.010981299	0.07113275
NC_031238.1	53411	0.169983705	0.129093209	0.065361027	0.093033241	0.101065325	0.092097097	0.045440035	0.097639059	0.036677875	0.117054591	0.098425421	0.016869207	0.095079144
NC_031256.1	53486	0.202146282	0.148936162	0.083330174	0.116123802	0.126257331	0.101166658	0.053602841	0.109467941	0.052163165	0.132389792	0.11541337	0.018285159	0.112817956
NC_031257.1	52428	0.295109954	0.225871326	0.125314768	0.179903444	0.194953109	0.172808711	0.090352456	0.18085746	0.08197911	0.212023874	0.183870952	0.025902201	0.176640469
NC_031263.1	53935	0.189802562	0.141522185	0.074886456	0.094076304	0.113006469	0.106609803	0.055529769	0.107314324	0.046889828	0.127023211	0.112375998	0.015314744	0.106276083
NC_031277.1	52561	0.232473066	0.17433116	0.095336769	0.128631526	0.151766476	0.130286723	0.064800929	0.131561393	0.057399962	0.163885755	0.145868683	0.026464475	0.134212949
NC_031279.1	52129	0.233459811	0.170097299	0.090467939	0.124134381	0.154386222	0.124748232	0.060906602	0.127548987	0.061462913	0.16499456	0.133399859	0.017936264	0.1314188
NC_031939.1	89817	0.072313702	0.062137471	0.027734207	0.06352916	0.061202156	0.055011849	0.02660966	0.05409893	0.028936649	0.059788212	0.062727574	0.010777465	0.052189961
NC_036389.1	9932	0.178412798	0.133608574	0.064035479	0.148811883	0.152738602	0.138340719	0.06886836	0.119915422	0.063733383	0.14146192	0.149516708	0.031111564	0.123585804
NC_035189.1	3387	0.111898487	0.10451736	0.0640685	0.0587541	0.07676409	0.06849715	0.03808683	0.06938301	0.02627697	0.100974337	0.07085912	0.00560968	0.07182545
NC_031048.1	41918	0.241280214	0.202610032	0.105324709	0.16613379	0.156687192	0.137482708	0.063958249	0.143828453	0.068156852	0.147192207	0.13309319	0.015673464	0.14234069
NC_033770.1	1966	0.11698879	0.137334694	0.0508647	0.061546297	0.0788403	0.0747711	0.0391658	0.079348937	0.0193286	0.070193247	0.0925737	0.010172937	0.074632379
NC_033771.1	1762	0.1135074	0.05561853	0.05732118	0.128263	0.03461973	0.0885357	0.0550511	0.0783201	0.0669694	0.1135074	0.0766175	0.0107832	0.078939185
NC_023691.1	70506	0.152724888	0.120599625	0.054846421	0.107749709	0.105863297	0.102119046	0.047272532	0.10026093	0.055470495	0.105991026	0.109111331	0.009233259	0.0965463
NC_031077.1	41760	0.188409929	0.171647475	0.094420498	0.138529735	0.132064217	0.129765354	0.056465571	0.126388881	0.077322791	0.132064214	0.133405266	0.022150382	0.125498539
NC_036468.1	3934	0.129130594	0.100152484	0.05897305	0.089984752	0.08362982	0.067107273	0.052618164	0.077783424	0.056176936	0.073970488	0.081342228	0.01016777	0.079169928
NC_036469.1	2383	0.139320239	0.075535119	0.04909774	0.124632878	0.07091897	0.05287448	0.0327318	0.0700798	0.00839278	0.081829659	0.04909772	0.008392779	0.068591926
NC_036470.1	2179	0.06746209	0.0940799	0.01789812	0.0904084	0.072969226	0.0610372	0.0174392	0.0688389	0.025699852	0.061955	0.0445158	0.0087196	0.056573063
NC_036471.1	2403	0.081564796	0.091552306	0.06575119	0.13899301	0.09321678	0.082813116	0.047856886	0.058676673	0.0491053	0.09571366	0.096962163	0.008322926	0.082018716
NC_036472.1	1081	0.1091582	0.093431959	0.02775206	0.0730805	0.10823314	0.1341352	0.0564292	0.053654	0.0175763	0.141535569	0.1406103	0.018501369	0.086872403
NC_036473.1	1329	0.0872837	0.0737397	0.028593	0.10985706	0.0293454	0.08878864	0.0142965	0.0285929	0.0353649	0.028593	0.0293454	0.0142965	0.050345473
NC_036474.1	1141	0.085013224	0.0499562	0.0333042	0.0333042	0.0508327	0.0166521	0	0.0552147	0.0333041	0.09640665	0.0525855	0	0.046052143
NC_036475.1	1040	0.097115376	0.130769138	0.038461538	0.1605769	0.150961118	0.08461541	0.075	0.131730738	0.0759615	0.1413462	0.12211536	0.0182692	0.109877571
NC_036476.1	3911	0.07517256	0.123497818	0.03170548	0.0549732	0.0396318	0.085911557	0.03681919	0.064689369	0.04474559	0.08130914	0.07005879	0.011761703	0.064410409
NC_036477.1	3916	0.14964246	0.10495407	0.056179814	0.095250205	0.113125683	0.097548589	0.04494377	0.092441249	0.063840633	0.091930626	0.092696599	0.009959143	0.091141245
NC_020069.1	5213	0.190677333	0.185881384	0.07289471	0.117015172	0.114521344	0.141377425	0.063495138	0.115672412	0.076923084	0.124304616	0.148283181	0.00748129	0.122822345
NC_019850.1	5140	0.206809146	0.18968832	0.10622562	0.167509851	0.139105006	0.164202184	0.092607053	0.123151735	0.077626453	0.130544698	0.158560459	0.0040856	0.14145732
NC_019855.1	5333	0.177573216	0.165760382	0.09619345	0.140446282	0.14213382	0.160322459	0.08475528	0.120757515	0.064504037	0.147009153	0.13782109	0.011063182	0.130661517
NC_019856.1	5349	0.188633406	0.206020074	0.086558229	0.213497805	0.170686129	0.174051258	0.097027444	0.188446495	0.101701203	0.172555654	0.202655024	0.026547046	0.163802975
NC_019857.1	4994	0.14957953	0.171004852	0.05887065	0.114337243	0.130756965	0.12655194	0.07488985	0.10372444	0.08069681	0.111133381	0.157388891	0.01561877	0.116266777
NC_019858.1	4970	0.225352451	0.194969826	0.1056338	0.17786723	0.163380317	0.163983865	0.09356135	0.155331948	0.086720301	0.147887308	0.151106649	0.029979879	0.151435913
NC_025368.1	5303	0.22704096	0.147275138	0.06430327	0.148218435	0.14218373	0.13709229	0.066188956	0.128417835	0.080331865	0.12672082	0.133132163	0.00735433	0.127355042
NC_025370.1	5309	0.151817609	0.109436796	0.064983985	0.127519251	0.134111906	0.126954252	0.082878167	0.131663293	0.054247548	0.12544736	0.129967978	0.00715766	0.112638922
NC_025380.1	5300	0.127924537	0.121886787	0.052452878	0.108113226	0.114528336	0.093773531	0.04849059	0.107169876	0.075471659	0.121320716	0.154717068	0.01075472	0.102349928
NC_025892.1	5189	0.135478826	0.111004051	0.083445745	0.121025172	0.07323187	0.070341101	0.0489497	0.0591636	0.060705361	0.097513911	0.115629277	0.01503179	0.088771692
NC_031034.1	161140	0.097499126	0.079812547	0.040064515	0.076244284	0.076877293	0.075654666	0.033703567	0.067618217	0.038196575	0.069194523	0.075989843	0.009898224	0.066441378
NC_034394.1	1829	0.25314342	0.21104393	0.1055222	0.154182677	0.18534686	0.178786237	0.12848559	0.160743627	0.10825582	0.189174394	0.2372882	0.0213231	0.173815723
NC_034395.1	3641	0.1386982	0.11837405	0.071958299	0.130458699	0.082394999	0.103817699	0.04366925	0.11095855	0.063718738	0.1057402	0.118923449	0.00521835	0.09897383
NC_034402.1	6538	0.111807918	0.117314174	0.051085944	0.119149646	0.083664766	0.084123596	0.03303762	0.082288122	0.060110104	0.078770242	0.096512734	0.014683402	0.083442261
NC_035203.1	8701	0.12056091	0.093897295	0.05528105	0.114584516	0.099298914	0.097919738	0.045397088	0.103666236	0.037007215	0.09102397	0.09010461	0.006895768	0.086249231
NC_036580.1	3453	0.132059039	0.105415566	0.051259776	0.110628367	0.090645753	0.07384887	0.03475242	0.093831493	0.046915727	0.100202696	0.12626698	0.017955403	0.087802426
NC_036581.1	3453	0.141905657	0.08572254	0.0451781	0.07240079	0.093252183	0.104257093	0.05994789	0.11091801	0.04054447	0.078192817	0.11555162	0.00550246	0.086170106
NC_036582.1	293123	0.18741242	0.151809971	0.078639388	0.163607053	0.160615174	0.1500155	0.07839037	0.13405972	0.083279079	0.148855595	0.161229224	0.020632972	0.136173954
NC_036583.1	6861	0.102900459	0.098382167	0.0715639	0.101734433	0.070106335	0.066171089	0.036437858	0.106252734	0.038769839	0.092552127	0.08511884	0.00568431	0.07908998
NC_036584.1	4068	0.131514301	0.155358896	0.072517241	0.142576172	0.147984311	0.123893777	0.067600823	0.159292522	0.092428721	0.124139621	0.13225167	0.014503442	0.122687096
NC_036585.1	9283	0.160077034	0.114402685	0.066250158	0.118927072	0.090380258	0.122912864	0.062048926	0.102014368	0.054400495	0.108154616	0.112248221	0.02111387	0.101074245
NC_036586.1	20106	0.115637093	0.103451709	0.045608256	0.108077209	0.098975464	0.079429055	0.045608282	0.091912893	0.045459108	0.096289683	0.098378617	0.010444644	0.084438852
NC_036587.1	6692	0.097429806	0.074417192	0.02884039	0.096832064	0.075911587	0.070233138	0.03541546	0.057531452	0.037955762	0.083084284	0.079199054	0.00567842	0.066986381
NC_036588.1	9130	0.124534474	0.090909158	0.040963869	0.110952908	0.107995634	0.105367	0.030010998	0.08400878	0.038444686	0.117853279	0.105366958	0.010733838	0.086946159
NC_036589.1	4990	0.121442932	0.103206435	0.03066133	0.08937875	0.088376782	0.096793562	0.03867734	0.083767461	0.03887774	0.092585173	0.08236478	0.01142286	0.078739299
NC_036591.1	2873	0.16011122	0.15315006	0.071354	0.124260326	0.137139034	0.090497816	0.06439262	0.13853124	0.05777936	0.139923472	0.1312217	0.01392272	0.115305532
NC_036592.1	2255	0.209756477	0.2168516	0.162305954	0.181374679	0.19822635	0.146341488	0.074944529	0.14900224	0.08381371	0.159645218	0.117960078	0	0.154565666
NC_036593.1	648	0.0617284	0.10185193	0.1003087	0.0895062	0.0308642	0.0972222	0	0.058642	0.0601852	0.08796292	0.0617284	0.029321	0.068181832
NC_036594.1	1473573	0.300316501	0.246720871	0.137078291	0.275753907	0.274198453	0.25763678	0.142940286	0.237415152	0.155854442	0.256594472	0.281583755	0.033631863	0.233281174
NC_036596.1	3524	0.11379116	0.099886468	0.0275255	0.08427918	0.055051105	0.097048768	0.0235528	0.04398414	0.0278093	0.05646988	0.05164583	0	0.061913103
NC_036597.1	8999	0.186909512	0.14479388	0.057784171	0.150127727	0.135903988	0.115123988	0.070230033	0.122235833	0.059117747	0.138459753	0.142349222	0.009556624	0.120275987
NC_036598.1	3620	0.160220936	0.137845306	0.104972412	0.153314894	0.137845273	0.121546928	0.083425394	0.151105022	0.061325958	0.151657399	0.126795555	0.01104972	0.126368643
NC_036599.1	1998	0.17968	0.1336336	0.0495495	0.08958954	0.12012013	0.10010013	0.0995996	0.11161163	0.07207211	0.1221221	0.10860852	0.03403402	0.107880624
NC_036601.1	2470	0.080566836	0.09514167	0.05708502	0.06234812	0.063967588	0.05587042	0.03967614	0.031174078	0.02429151	0.040080968	0.063562748	0	0.055796827
NC_036602.1	2299	0.163984329	0.094823851	0.089604135	0.14484561	0.176163323	0.164854334	0.114832594	0.135276259	0.092214032	0.13788611	0.117442362	0	0.130175176
NC_036604.1	6430	0.09828924	0.070762031	0.02706062	0.073561423	0.078538063	0.081026441	0.02986	0.07231723	0.0208398	0.07978224	0.0660965	0.0029549	0.06346669
NC_036605.1	3151	0.16026654	0.08314819	0.03141863	0.108536979	0.09774671	0.08156142	0.0368137	0.08314821	0.02411933	0.06251985	0.09235159	0.013329099	0.078330104
NC_036606.1	1868	0.1108137	0.0931477	0.0203426	0.0620985	0.0417559	0.0733405	0.0203426	0.0406852	0.0321199	0.0722698	0.0519272	0	0.056258509
NC_036607.1	8914	0.213148302	0.153242117	0.092326593	0.141014146	0.179605516	0.157505084	0.101413512	0.144716236	0.081893721	0.148081677	0.188467362	0.013125434	0.145583115
NC_036608.1	4734	0.187790723	0.148500227	0.087663808	0.183565456	0.17427119	0.133502279	0.064850064	0.130333797	0.086396232	0.149767715	0.160963257	0.0122518	0.137054977
