acc	genome_len	SERC_517_3	SERC_517_4	SERC_517_5	SERC_517_6	SERC_517_7	SERC_517_8	SERC_517_9	SERC_517_10	SERC_517_11	SERC_517_12	SERC_517_13	SERC_Zymo_Pos_Control	Mean Coverage
NC_008928.1	4340	0.948636868	0.759604815	0.193483964	0.633227828	1.025259873	0.832242064	1.305069227	1.394824155	0.628880081	1.101211305	1.043499738	0.147321387	0.896903629
NC_008929.1	4707	0.80235817	0.858682964	1.871322959	1.319490783	1.155226236	1.260854356	1.265895435	1.067644735	1.607510796	1.243003573	1.368847108	0.614116678	1.256439738
NC_008930.1	4829	0.74136403	0.854916651	0.36667228	1.164422266	1.494506468	1.38077003	1.25210682	1.420421433	1.235818987	1.508131903	1.874422435	0.428568095	1.208504846
NC_008931.1	4886	1.345793545	0.662539253	0.332727937	1.090284436	1.474002245	1.304231986	1.273461293	1.401727703	0.864564399	1.311547609	1.650008844	0.418747323	1.155535386
NC_008932.1	5156	0.934036805	1.01822363	1.084539976	1.250371251	1.596994791	1.409398815	1.844742009	1.510069433	1.057383344	1.566631089	1.532808569	0.199279781	1.345927247
NC_008933.1	2060	0.412503631	0.225134697	0.186224402	0.553762745	0.622224354	0.632231642	0.321111215	0.580783949	0.418222451	0.385815988	0.526462434	0.103458708	0.442225228
NC_008934.1	2309	0.869651639	0.866360697	0.653203903	1.749170242	1.395260976	1.35571235	1.228743225	1.314850299	1.426121683	1.29859161	1.623585327	1.226157022	1.252841087
NC_008935.1	2502	0.795838068	0.654948209	1.580209262	0.948495345	0.735135449	0.81193927	0.452344729	0.692398546	1.3011418	0.696773955	0.754361093	0.31831105	0.856689612
NC_008936.1	2588	0.294650929	0.225795835	0.171407379	0.35226783	0.329277053	0.355557306	0.425331998	0.351396315	0.23158074	0.473093616	0.311782598	1.007718791	0.320194691
NC_008937.1	2759	0.622964585	0.70376285	0.58833256	1.180163888	1.006541382	0.985321961	1.034887894	1.083684204	0.902852224	0.873610335	0.965692608	2.955720626	0.904346772
NC_008938.1	2840	0.76549577	0.408799161	0.94202789	0.971507207	0.771581601	0.628501218	0.780641575	0.906670114	1.190052764	0.75901938	1.07423094	0	0.836229784
NC_008939.1	3008	0.455037574	0.582034566	1.665419548	1.579689679	0.688896212	0.936794932	0.668320056	0.567877738	1.900758346	0.463267786	0.851226178	0.520580934	0.941756601
NC_008940.1	3140	0.776821312	0.851981872	0.415466761	0.546057756	1.04510976	0.426035687	0.53324659	0.728643902	0.191954218	0.606924959	0.628755509	0.598007289	0.613727121
NC_008941.1	4459	0.401642864	0.366112742	0.317790577	0.526291247	0.598066238	0.437588457	0.340739579	0.442796687	0.264236415	0.420280336	0.442989668	0.42538954	0.414412255
NC_008946.1	4692	0.441041547	0.482524947	0.380041832	0.406149305	0.527379779	0.474510153	0.679578899	0.615121339	0.324416968	0.525786943	0.483565274	0.519257155	0.485465181
NC_008947.1	2755	0.385716112	0.500812339	0.409573247	0.884787283	0.776174953	0.720034554	0.5392982	0.703283749	0.865227828	0.619182518	0.613314931	0.048858521	0.637945974
NC_008948.1	4442	0.351462479	0.42180572	0.315912373	0.466943671	0.288162504	0.426571418	0.292598543	0.329281658	0.53892808	0.426864917	0.417931993	0	0.388769396
NC_008949.1	3510	0.692878147	0.571904134	0.380215283	0.715708752	0.903022793	0.883395488	0.876773417	1.038995892	1.157895454	0.722834282	1.087113036	0.012143871	0.820976062
NC_008950.1	5254	0.2589139	0.244511536	0.172905885	0.210469457	0.280398066	0.186960835	0.263607311	0.355832206	0.209995014	0.381928755	0.409791995	0.024338592	0.270483178
NC_008951.1	3590	0.457153365	0.252343177	0.121825732	0.450571773	0.336892714	0.21932107	0.259113942	0.364085244	0.135168177	0.204522382	0.290409509	0.14341643	0.281037008
NC_008952.1	4063	0.46269519	0.715128204	0.132862481	0.551210641	0.96879381	0.619935028	0.680486767	0.744391628	0.271132454	0.836860246	0.730477368	0.700137112	0.610361256
NC_008953.1	3935	0.379476439	0.523689434	0.617011839	0.430999788	0.265881772	0.385614498	0.438646284	0.521972274	0.423173209	0.43326221	0.409095859	0.31413587	0.438983964
NC_008954.1	4351	0.408709822	0.258305543	0.136130266	0.171694012	0.340618953	0.170200257	0.328411818	0.301995339	0.060263685	0.278527406	0.329357532	0.489829785	0.253110421
NC_008955.1	3548	0.44341151	0.490181944	0.361703129	0.327429	0.354058471	0.326681681	0.531645299	0.429469489	0.300410265	0.593201766	0.519017603	1.770455795	0.425200924
NC_008956.1	3153	0.349616023	0.299084746	0.20053583	0.626559466	0.330985818	0.394579579	0.290109547	0.286600249	0.563768199	0.156668282	0.363282292	0.049094833	0.351071821
NC_008957.1	2851	0.543799156	0.429995954	0.119216707	0.386776685	0.581713635	0.349905584	0.103321419	0.63876975	0.206634545	0.451699399	0.215068069	0.612986497	0.3660819
NC_008958.1	2857	0.772728585	0.548135088	1.485329733	1.602839538	2.088844795	1.644848398	1.368394805	1.518531643	1.552463984	1.446102697	1.762371184	0.447584752	1.435508223
NC_008959.1	3213	0.211130613	0.26511193	1.128242452	0.958783683	0.255341165	0.612043425	0.152800792	0.270486187	0.805483983	0.228221074	0.466835624	1.015928012	0.486770993
NC_008960.1	3225	0.349642637	0.412246646	0.268127778	0.630630453	0.384048436	0.714356636	0.529607918	0.727309343	0.712735016	0.554572826	0.736973752	0.278253695	0.547295586
NC_008961.1	3293	0.245448494	0.241770828	0.462190475	0.48767216	0.669189804	0.605299291	0.488069179	0.469026671	0.449833265	0.291843618	0.436692309	0.028613318	0.440639645
NC_008962.1	3385	1.264952316	1.204085985	1.304218625	3.489081759	1.675196692	3.702177304	3.909881816	6.384502641	10.75357233	4.508517467	4.545022137	0.503692619	3.885564461
NC_008963.1	3573	0.700353871	0.368200982	0.400090687	0.317313829	0.539716572	0.343651072	0.251668556	0.620986544	0.259709318	0.424439617	0.453338513	0.03892865	0.425406324
NC_008964.1	3573	0.647839954	0.73618563	0.685819787	1.91018578	0.953515737	2.562540527	2.936856336	3.943345201	5.614010055	2.550941273	3.453142621	1.015912183	2.363125718
NC_008965.1	3591	0.208667816	0.174998185	0.243583613	0.624959101	0.307565441	0.399404432	0.138875179	0.197077679	0.543367	0.319544137	0.563971721	0.629107312	0.338364937
NC_008966.1	3638	0.335076436	0.331026804	0.208836458	0.723185761	0.911260809	0.68920549	1.000052245	1.196971282	0.519966556	0.944926822	1.270385236	1.163334968	0.739172173
NC_008967.1	3841	0.359954409	0.928722145	0.08718784	0.172656417	0.474727927	0.362213523	0.644471818	0.483732428	0.242918336	0.584481087	0.280271692	0.011097367	0.420121602
NC_008968.1	3868	0.309710338	0.42544909	0.716863173	0.451715728	0.353503603	0.452570869	0.263204	0.384999814	0.452072433	0.306598924	0.345441436	0.661774223	0.405648128
NC_008969.1	3957	1.741388217	1.072028807	0.698529105	1.209077997	1.535368564	0.924627718	1.418980428	1.385643705	0.94404918	1.366878681	1.467282573	0.6089041	1.251259543
NC_008970.1	4006	0.652276406	0.346540335	0.352166816	0.587936774	1.036529973	0.791669475	0.881094486	0.811376893	0.444574743	0.795749653	1.061449885	0.683778414	0.705578676
NC_008971.1	4126	0.136135217	0.188650799	0.118113848	0.419141007	0.131490538	0.214451632	0.167837229	0.152806763	0.410599015	0.117859128	0.262364361	0.362666364	0.210859049
NC_008972.1	4144	0.3882012	0.526375498	0.267767986	0.333556505	0.403189153	0.323508366	0.536866288	0.496203217	0.442917725	0.437384988	0.290865563	0.248757645	0.404257863
NC_008973.1	4180	0.713030077	0.489111414	0.388626583	0.488223004	0.779173229	0.503371502	0.578605152	0.791113396	0.382076743	0.429479582	0.776924894	0.795126159	0.574521416
NC_008976.1	4188	0.654947114	0.380390552	0.160524393	0.252545477	0.38168064	0.503778917	0.355384547	0.706486175	0.500466977	0.493830063	0.609479298	0.378992346	0.454501287
NC_008977.1	4225	0.256211504	0.180937248	0.115641969	0.30510585	0.366019155	0.369323603	0.211608016	0.562258138	0.381231229	0.324820496	0.357143322	0.956307732	0.311845503
NC_008978.1	4247	0.389689768	0.233326554	0.124752434	0.270247281	0.386763986	0.286638656	0.16427226	0.28279383	0.186420959	0.306618931	0.239370319	0.130474415	0.260990453
NC_008979.1	4264	0.770348664	0.862875543	0.937187952	4.613039286	0.964089454	3.976997751	5.048503568	7.605802895	13.94938838	4.538574885	4.643725037	0.370395866	4.355503038
NC_008980.1	4367	0.9878033	1.019701566	0.236353637	0.809624455	1.457477152	1.103232994	1.253214736	1.312561735	0.609786216	1.484364959	1.071806888	0.973501646	1.031447967
NC_008981.1	4495	0.987770397	0.896602063	0.25075077	0.522076234	1.356116384	0.85286211	0.939876498	1.394421207	0.500376803	1.101081497	1.042841178	0.201882883	0.894979558
NC_008982.1	4562	0.285796451	0.282448142	0.224881283	0.566326233	0.294312009	0.29554208	0.244687168	0.315314379	0.203033483	0.272175584	0.299895582	0.984508477	0.298582945
NC_008983.1	4720	0.604952876	0.566129498	0.284598036	1.003427026	0.733017263	0.624135835	0.795438019	0.747490716	0.465341471	0.673950386	0.670478758	0.054184307	0.651723626
NC_008984.1	4729	0.522794484	0.580253064	0.328448474	0.518575472	0.609063373	0.785201417	0.641477624	0.651255811	0.486418497	0.612717005	0.763174088	0.858657422	0.590852664
NC_008985.1	4914	0.313542782	0.237205411	0.239541731	0.369153377	0.381301024	0.20689694	0.308137953	0.44988128	0.451821076	0.387232651	0.301987133	0.662434477	0.331518305
NC_008986.1	5047	0.242961105	0.316566952	0.415207502	0.365118293	0.186849961	0.311633486	0.248820234	0.287297474	0.314417459	0.205080482	0.315398624	0.253812771	0.291759234
NC_008987.1	5050	0.50302013	0.633523094	0.183107349	0.237731796	0.998503183	0.381268797	0.508601616	0.45876381	0.300407224	0.497838286	0.464709196	0.262324704	0.469770407
NC_008988.1	5070	0.230590354	0.162215396	0.268648223	0.422737021	0.425595576	0.401438699	0.199784061	0.258258631	0.327431685	0.270873301	0.337997981	0.025443131	0.300506448
NC_008989.1	5108	0.380987264	0.279041264	0.094917496	0.178022611	0.302228748	0.214378546	0.255966045	0.458970246	0.157331309	0.36970353	0.310263595	0.434805445	0.272891878
NC_008990.1	5298	0.307162838	0.438858264	0.2985982	0.309417903	0.376142917	0.499231205	0.319944475	0.295006923	0.602899504	0.329054065	0.491964013	0.520627671	0.388025483
NC_008991.1	5328	0.335118818	0.453361053	0.189501468	0.300242497	0.203652388	0.242829833	0.227452836	0.301350122	0.261084979	0.257215562	0.229415092	0.040000927	0.272838604
NC_008992.1	5353	0.199974948	0.153639465	0.147531673	0.219052827	0.190506239	0.154763822	0.221080768	0.214029488	0.138679827	0.188509824	0.158198875	0.223168573	0.180542523
NC_008993.1	5530	0.286772718	0.380890182	0.262796766	0.677971269	0.345367432	0.531679551	0.504172371	0.579225786	0.933529641	0.642142246	0.523332893	0.02474659	0.515261896
NC_008994.1	5579	0.276385015	0.271139548	0.299461144	0.431215349	0.253311416	0.274038268	0.276966697	0.343987252	0.367751736	0.290086593	0.288186941	0.989413144	0.306593633
NC_008995.1	5848	0.241356256	0.237651591	0.202138578	0.457590573	0.299283597	0.50979412	0.174089103	0.378226612	0.420711641	0.362033755	0.465674607	0.9475459	0.340777312
NC_008996.1	5404	0.707440151	0.548540163	0.348237122	1.205922211	1.096010231	1.175501703	1.259934617	0.960015278	0.808472697	1.025774368	1.349740273	0.379853753	0.953235347
NC_008997.1	6654	0.301686843	0.293665329	0.547232881	0.443709243	0.257860856	0.358721354	0.243094015	0.301058884	0.336741885	0.261852629	0.27029356	0.315744397	0.328719771
NC_008998.1	8851	0.297940876	0.427046259	0.244241352	0.58888266	0.367974703	0.514744243	0.287266833	0.40030959	0.489382925	0.365697232	0.437204022	1.084324092	0.401880972
NC_008999.1	3402	1.096175916	0.558705083	0.191000484	0.53801506	1.288237359	0.809201243	1.10208688	1.303722696	0.350838912	1.069518329	1.182681328	0.288835433	0.862743935
NC_009000.1	3831	0.38632454	0.600251455	0.849038629	0.609928877	0.629556874	0.501089586	0.536213453	0.527718001	0.66310258	0.532573771	0.450960739	0.167480616	0.5715235
NC_009001.1	4461	0.318150503	0.237554704	0.183193879	1.03209194	0.572090613	0.616461784	0.389242075	0.507967307	0.899985731	0.459515922	0.583597725	0.039728808	0.527259289
NC_009002.1	4808	0.366359744	0.472973286	0.269772905	0.312848676	0.445484743	0.325137029	0.25688939	0.41928548	0.138109704	0.319014453	0.40169534	0.864612735	0.338870068
NC_009003.1	6145	0.468581446	0.758622718	0.251950284	0.511296889	0.806364033	0.710316332	0.956205643	0.717078799	0.6356171	0.768050858	0.683196452	0.062428786	0.660661869
NC_009011.2	131331	0.686031062	0.678115928	0.447022809	0.870854667	0.906317206	0.775373996	0.773523937	0.890358668	0.582742683	0.784018521	0.82361858	0.492163368	0.747088914
NC_009010.1	7261	0.302390561	0.27922883	0.630729256	0.576128949	0.307134954	0.447435123	0.207825646	0.349229334	0.727158987	0.225667947	0.385643801	0.299699463	0.403506672
NC_009014.1	45445	0.373270462	0.460528806	0.43249435	0.374271411	0.392328905	0.345566149	0.40358277	0.402457992	0.331012575	0.440456875	0.356689815	0.490792953	0.39206001
NC_009016.1	38197	0.81903465	0.849860054	0.689844136	0.720946653	0.740936162	0.592604664	0.643668516	0.680941497	0.572169232	0.85796003	0.636297789	0.774628161	0.70947849
NC_009015.1	72415	0.721438176	0.59127919	0.513431201	0.467570427	0.458178765	0.480796912	0.426975733	0.567434152	0.38983429	0.615031757	0.484759453	0.577994817	0.519702732
NC_009018.1	38528	0.945330671	0.884448975	0.590996639	1.033813806	1.201044331	1.101417316	1.026051852	1.128891911	0.926449459	1.033727745	1.248832311	1.395645302	1.011000456
NC_009030.1	2762	0.128028449	0.282654629	0.176443785	0.604482796	0.349415575	0.439367206	0.653001949	0.292952973	0.494395763	0.465210667	0.611760549	0	0.408883122
NC_009021.1	29114	0.350990576	0.359560027	0.418988747	0.330341619	0.40405432	0.336902837	0.310811438	0.392255094	0.363114698	0.349241401	0.352885538	0.37919461	0.360831481
NC_009031.1	2742	0.4217593	0.334330226	0.072003743	0.27669179	0.328156743	0.257528074	0.220511445	0.290045487	0.172624086	0.230621809	0.280796513	0.481901759	0.26227902
NC_009041.1	6395	0.307134403	0.297581482	0.717509338	0.546438291	0.520055164	0.542093652	0.610125431	0.558193954	0.572961927	0.350453118	0.59371271	0.020346894	0.510569043
NC_009088.1	2728	0.137339833	0.033434593	0.053134801	0.105323799	0.194024019	0.151316739	0.3002601	0.08365758	0.049930931	0.223350446	0.340442182	0.093749973	0.152019548
NC_009127.1	295146	1.051795742	1.024616679	0.603148873	0.739996084	0.792459605	0.791421489	0.801790106	0.968307809	0.761663348	1.005614536	0.913250826	0.788628261	0.859460463
NC_009225.1	3245	1.037644528	1.561407992	0.707776664	1.130244504	1.517754532	1.422263359	1.923026031	1.393439377	0.845288354	1.475175776	1.460554661	0.080887577	1.315870525
NC_009224.1	5261	0.275258675	0.175866958	0.090969521	0.107308783	0.195179091	0.15238466	0.151274297	0.186881022	0.111330507	0.142119355	0.197600123	0.307878643	0.162379363
NC_009233.1	186262	0.37876602	0.331711291	0.324374445	0.378131283	0.44480861	0.38517082	0.368817456	0.395614051	0.341092046	0.389143657	0.42515592	0.298792303	0.378435054
NC_009231.1	56538	0.802581056	0.672394492	0.459383107	0.798539265	1.13547728	0.881748311	0.980689507	0.979839415	0.704029665	0.919497572	1.042346311	0.533079196	0.852411453
NC_009238.1	5040	0.72679327	0.688151302	0.504296374	0.677015599	0.952525504	1.068722839	0.737243715	0.738451506	0.800648429	0.819554438	0.879547687	0.66946514	0.781177333
NC_009236.1	36690	0.908978609	0.783685762	0.485903898	0.481697756	0.580246077	0.534908101	0.537352848	0.652520508	0.397469402	0.752933348	0.524001975	0.716561566	0.603608935
NC_009234.1	35741	0.977484634	0.871818436	0.743086567	0.606534697	0.723876303	0.623193861	0.61025301	0.781815244	0.532883363	0.906133623	0.689996858	0.594106886	0.7333706
NC_009237.1	37446	1.257326725	1.105340861	0.796215156	0.688890635	0.923224584	0.846576447	0.771677115	0.94330652	0.623884761	1.039164436	0.883075587	1.27244582	0.898062075
NC_009240.1	96944	2.424120616	2.06568764	1.451385864	3.06313479	3.662461431	3.445321476	3.52509325	3.923938751	3.785585022	3.306354297	3.936217339	1.591145189	3.144481861
NC_009354.1	2753	0.206432671	0.283297902	0.229672892	0.245404318	0.227510135	0.304397425	0.180209527	0.101319637	0.345105622	0.189206045	0.314860584	0.778229748	0.238856069
NC_009383.1	8590	0.343048678	0.434802632	0.168162867	0.228987189	0.337871333	0.328709241	0.575145138	0.610792311	0.2089159	0.424357234	0.406427459	0.229173622	0.369747271
NC_009382.1	38760	1.479088304	1.208222489	1.019687573	0.779013809	0.994913654	0.842110286	0.921712576	1.066169378	0.740755898	1.207599137	0.91610684	1.062614948	1.015943631
NC_009447.1	52414	0.638686509	0.590008054	0.405052678	0.448678328	0.46737077	0.491860824	0.445216516	0.5224088	0.388157787	0.545630158	0.482091521	0.69088737	0.493196541
NC_009451.1	2760	0.266265536	0.221806619	0.305152019	0.468461943	0.272958989	0.218111749	0.18724216	0.316134046	0.4478696	0.165048352	0.255808584	0.156876862	0.284078145
NC_009449.1	1336	0.826904836	0.81577625	0.748253854	1.379886659	2.653750932	1.689355411	1.990176738	1.992057852	1.134246884	1.645135363	1.891866423	0.068847483	1.524310109
NC_009452.1	23814	0.982358678	0.734499351	0.555423111	0.75316891	1.15665756	0.797043362	0.942475794	0.947105944	0.619098051	0.875203532	1.026139492	1.278468903	0.853561253
NC_009489.1	15486	0.287683234	0.284357945	0.141855131	0.304181159	0.322821588	0.280503167	0.247114673	0.443078931	0.210659135	0.25692302	0.250205731	0.36173452	0.275398519
NC_009490.1	2609	0.055320997	0.140430896	0.037358201	0.069648367	0.084530715	0.144667377	0.158463277	0.172295923	0.074396896	0.134081616	0.090332225	0.558920379	0.105593317
NC_009491.1	2559	0.136069601	0.206606613	1.545987785	0.462470293	0.301293497	0.417464077	0.157520485	0.268448169	0.783788796	0.133696994	0.120194671	0	0.412140089
NC_009503.1	124121	0.860203762	0.78113293	0.659781446	0.690286406	0.939432991	0.765462877	0.774301945	0.931612673	0.657773615	0.76401837	0.900457744	0.722264576	0.79313316
NC_009519.1	1734	0.229594632	0.101635203	0.219073539	0.376183162	0.276756875	0.213811089	0.116232677	0.334351568	0.194419644	0.149643068	0.180836185	0	0.217503422
NC_009520.1	1465	1.025844337	0.743415773	0.366772077	0.45214795	0.590115555	0.718772681	0.652599638	0.745856338	0.088328329	0.562848606	0.576683493	0	0.59303498
NC_009521.1	1479	0.315940775	0.120203763	0.288950444	0.720369135	0.433625535	0.493597301	0.733776579	0.727885678	0.617050434	0.778449736	0.933810576	1.883168658	0.560332723
NC_009536.1	2309	0.515956843	0.310657932	0.125553691	0.249545149	0.632299265	0.369965458	0.170099244	0.271556022	0.170338216	0.226421101	0.285014046	0.905529591	0.302491542
NC_009526.1	43864	0.161012889	0.121290822	0.117796589	0.159314454	0.204632588	0.189913669	0.185619201	0.175057559	0.120952058	0.151657989	0.212662014	2.007872523	0.163628167
NC_009530.1	10180	0.844775078	0.661573863	0.436617884	0.617654373	0.746805183	0.715714247	0.614257287	0.999990224	0.447738706	0.657435144	0.82637156	3.173734686	0.688084868
NC_009533.1	4293	0.345870113	0.279440424	0.178719901	0.216703083	0.208159947	0.198541619	0.279279991	0.236268735	0.105498138	0.287886972	0.289377176	0.189172651	0.238704191
NC_009527.1	11966	0.275563747	0.216592272	0.132205688	0.292033501	0.380333991	0.396796279	0.214212792	0.371811466	0.271489738	0.40920141	0.343920765	0.05746351	0.300378332
NC_009532.1	6223	0.455266964	0.396728604	0.180720801	0.341791604	0.273593717	0.313240536	0.292318019	0.32746654	0.193986041	0.505924864	0.309233614	0.839975826	0.3263883
NC_009531.1	46214	0.625927958	0.59090299	0.523449505	0.422956856	0.486626771	0.453577254	0.470727617	0.493703741	0.367763016	0.557588464	0.451624515	0.610006079	0.494986244
NC_009539.1	5229	0.694888162	0.92773234	0.427759657	0.805063107	0.890429123	0.713774764	0.720479472	0.886779945	0.608575838	0.767693326	0.818155026	0.932077042	0.751030069
NC_009541.1	29739	0.126327522	0.108098822	0.044497441	0.100009573	0.074514688	0.086528183	0.094272735	0.082902742	0.067558452	0.113622525	0.090128249	0.17524011	0.089860085
NC_009542.2	33985	1.79700698	1.488495756	3.546266632	1.06980351	1.158894475	0.981516774	1.037074188	1.051717169	2.520976363	1.26715459	0.91370935	1.566202524	1.530237799
NC_009543.1	44520	0.33215328	0.292083277	0.306557856	0.261745332	0.275566811	0.284428993	0.253054499	0.295998506	0.215775421	0.304308074	0.29211958	0.198415721	0.283071966
NC_009544.1	11319	0.446562748	0.554642734	0.430327607	0.553100299	0.458110381	0.553112433	0.535553272	0.551002978	0.616586348	0.433525534	0.50429997	0.571607428	0.512438573
NC_009540.1	49902	0.304115245	0.37184355	0.285164159	0.429497153	0.392590791	0.377144411	0.369349063	0.403306882	0.364057945	0.373673985	0.409121877	0.390896968	0.370896824
NC_009550.1	2740	0.395290142	0.594391207	0.145024705	0.306652039	0.590791336	0.418483438	0.502642695	0.321806894	0.12055222	0.491042864	0.436991916	0	0.39306086
NC_009545.1	2761	0.367452757	0.307673214	0.247110768	0.348195695	0.286918493	0.44229501	0.25081362	0.273855776	0.212136834	0.355734856	0.348308973	0.017063321	0.312772363
NC_009546.1	2757	0.153345626	0.109902533	0.074331435	0.11069422	0.264296793	0.177451954	0.035614722	0.195656175	0.076578872	0.039738367	0.215880928	0.015460641	0.132135602
NC_009547.1	2753	0.215389009	0.087038999	0.106212365	0.404494014	0.23808455	0.233938272	0.443015087	0.329916836	0.267797015	0.361655834	0.309782187	0.611582645	0.272484015
NC_009548.1	2745	0.145252633	0.154874081	0.035507303	0.068460833	0.153615189	0.095379668	0.143081659	0.101195026	0.291527518	0.163849619	0.173532496	0.513248824	0.138752366
NC_009549.1	2751	0.180568625	0.120257337	0.038155235	0.14396229	0.148790774	0.216393917	0.255482433	0.215356012	0.096551284	0.066375062	0.113257973	0.066054909	0.145013722
NC_009552.2	40863	0.540221019	0.541393402	0.506065746	0.567907546	0.642899455	0.586609055	0.514221051	0.566364865	0.596798593	0.5872127	0.631784085	0.76043404	0.571043411
NC_009553.1	2752	0.137671788	0.04325444	0.052671416	0.130929862	0.196819694	0.106942388	0.108916152	0.11475896	0.095278813	0.192766952	0.19958093	0.284503534	0.1254174
NC_009551.1	43249	0.193643603	0.172915254	0.332498137	0.317108862	0.220453946	0.325354126	0.289945885	0.187221073	0.292782933	0.194412542	0.229309313	0.064321518	0.250513243
NC_009554.1	34659	0.369621467	0.439593268	0.528366444	0.460274588	0.391537735	0.413462337	0.460590106	0.382874946	0.420564407	0.372642905	0.37612514	0.499961894	0.419604849
NC_009563.1	1372	0.323924025	0.43493223	0.174868889	1.511215187	0.299626635	0.543235426	0.301334322	0.430130582	0.238270987	0.329219596	0.224182335	0.685943778	0.437358201
NC_009564.1	1378	1.19491513	0.984433323	0.353655831	1.125376927	1.747040327	1.097688943	1.246967564	1.493046985	0.769773357	0.983358388	1.04356152	0.961349604	1.094528936
NC_009556.1	1358	0.417161256	0.513411002	0.294452769	0.751388865	0.211121374	0.81621733	0.521354975	0.40910213	0.608087415	0.469905189	0.491961515	0.125552247	0.500378529
NC_009558.1	1340	0.557403423	0.467238503	0.362752352	0.926064287	1.163927888	0.703104227	0.763612654	0.680387235	0.653104035	0.885018385	1.240835534	0.035158081	0.763949866
NC_009559.1	1342	1.667029395	0.999897789	0.877129708	2.19019371	2.336218826	2.26210256	1.609668668	1.880944888	1.570696135	1.687908881	2.191480273	0.794057151	1.75211553
NC_009560.1	1356	1.079477807	1.204476166	0.475505392	1.569706676	1.515810263	1.43189643	1.154770455	1.06931442	0.627818865	0.945448923	1.363911135	3.931776265	1.130739685
NC_009561.1	1346	0.905652359	0.964767411	0.569089861	1.334442092	1.330453161	0.898034575	1.268934276	0.865746147	0.70079138	1.102412598	1.871875555	2.773440988	1.073836311
NC_009562.1	1344	1.908861489	1.447004131	1.227269938	4.194176351	5.216179837	6.080885073	4.783368469	4.004138372	3.855020838	4.405486468	5.351291768	2.448733444	3.861243885
NC_009597.1	18098	0.336115188	0.3098598	0.117722434	0.356737361	0.231581071	0.238118726	0.273271335	0.318055146	0.147610213	0.266200614	0.316451837	0.618372347	0.264702157
NC_009603.1	46365	1.597909307	1.225270119	0.802358748	0.665321976	1.017326622	0.898924208	0.994899799	1.156245046	0.635521843	1.372216943	1.078387293	1.369398531	1.040398355
NC_009604.1	47382	1.297746959	1.015118866	0.728383326	0.5766022	0.846322708	0.744876144	0.703273681	0.90079257	0.548718617	1.031422453	0.778995783	0.768947475	0.83384121
NC_009605.1	2562	0.660537992	0.487551654	0.150223205	0.845353876	0.814330369	0.801129536	0.70599503	0.945216728	0.505078071	0.847381615	1.14518974	0.683008557	0.718907983
NC_009606.1	2611	0.266258693	0.248082169	0.239770797	0.225142854	0.195961039	0.273742556	0.154383348	0.236615064	0.155200863	0.200232219	0.209593818	0.179576739	0.218634856
NC_009607.1	2593	0.241667381	0.499608594	0.056864984	0.302473977	0.588561972	0.312493456	0.530141551	0.765002449	0.101121208	0.573363085	0.339680683	0	0.391907213
NC_009612.1	2571	0.325136374	0.164153055	0.113731093	0.117796311	0.347924082	0.188803147	0.192966483	0.221915478	0.254304002	0.146529788	0.22450734	0.46203466	0.208887923
NC_009640.1	15180	0.220507956	0.228528032	0.121830318	0.239257058	0.230478039	0.195010158	0.215498704	0.207136706	0.158150798	0.289641814	0.252223251	0.008423911	0.21438753
NC_009643.1	17171	0.274582787	0.314793925	0.221666337	0.265332018	0.266431479	0.25765169	0.272675008	0.243599197	0.230443563	0.313313593	0.289452187	0.331136745	0.268176526
NC_009737.2	35055	0.397938504	0.547280796	0.258578858	0.426011238	0.475368717	0.443164272	0.489883819	0.47765072	0.350340227	0.506496452	0.470841912	0.44852409	0.440323229
NC_009756.1	4449	0.384567606	0.494980906	0.942875539	0.578441252	0.400532329	0.689644841	0.295042131	0.478248661	0.936856456	0.56919378	0.620636785	0.345917376	0.581001844
NC_009757.1	9236	0.366522093	0.365809757	0.620056646	0.518092051	0.505075304	0.531256328	0.423849268	0.511164277	0.620702134	0.435153054	0.442982757	0.327671518	0.485514879
NC_009758.1	8926	0.605697308	0.534475052	0.318905692	0.998830957	0.953715943	0.902118738	1.061830446	0.720029607	0.703108737	0.921742359	1.09484619	0.520390093	0.801391002
NC_009760.1	218948	0.382385137	0.391579052	0.447103447	0.427469681	0.437499403	0.393766091	0.416219649	0.390334621	0.405730072	0.403544356	0.376358706	0.605631705	0.406544565
NC_009764.1	8727	0.249801976	0.260134152	0.178123343	0.309569818	0.211367236	0.245152716	0.220880095	0.240111729	0.180663349	0.262312335	0.210207866	0.481228717	0.233484056
NC_009803.1	84201	0.407444439	0.348783693	0.344863262	0.248511343	0.253582049	0.267195437	0.272200613	0.297636842	0.247669185	0.358274582	0.290405862	0.387864665	0.303324301
NC_009804.1	83319	0.439993863	0.37894355	0.356927569	0.278683222	0.293556555	0.270952862	0.336207986	0.302558295	0.254357582	0.333853883	0.320639475	0.429087576	0.324243167
NC_009816.1	70579	0.340582514	0.33283416	0.354838709	0.3806885	0.426788734	0.42463656	0.426587086	0.399403765	0.364923097	0.382542779	0.451243581	0.285692099	0.389551771
NC_009817.1	79232	0.725773245	0.677971353	0.509882985	0.755771495	0.88725074	0.826700304	0.810482152	0.849361509	0.681900287	0.811072444	0.957768629	0.649224893	0.772175922
NC_009819.1	40539	0.674416738	0.57127034	0.316811557	0.613573544	0.795445607	0.629317134	0.697949205	0.818707037	0.486361931	0.688794673	0.739433353	0.60331457	0.639280102
